Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5e58eb74b22c130ee6e6c8c0,5,S1,,5,2024-05-28T02:24:38.4506156+00:00,Discrete Scale,2024-05-28T02:24:43.6818954+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,6,I2,,6,2024-05-28T02:24:46.9871416+00:00,Discrete Scale,2024-05-28T02:24:51.5515243+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,7,S2,,7,2024-05-28T02:24:57.1135546+00:00,Discrete Scale,2024-05-28T02:25:09.5800101+00:00,,3.0, ,,,
5e58eb74b22c130ee6e6c8c0,8,I3,,8,2024-05-28T02:25:11.0318219+00:00,Discrete Scale,2024-05-28T02:25:22.0972993+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,9,S3,,9,2024-05-28T02:25:23.7240513+00:00,Discrete Scale,2024-05-28T02:25:29.8360782+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,10,I4,,10,2024-05-28T02:25:32.7341007+00:00,Discrete Scale,2024-05-28T02:25:40.4609055+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,11,S4,,11,2024-05-28T02:25:41.6407023+00:00,Discrete Scale,2024-05-28T02:25:46.39307+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,12,I5,,12,2024-05-28T02:25:48.8052977+00:00,Discrete Scale,2024-05-28T02:25:52.5220626+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,13,S5,,13,2024-05-28T02:25:53.8393003+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5e58eb74b22c130ee6e6c8c0,14,I6,,14,2024-05-28T02:26:07.787107+00:00,Discrete Scale,2024-05-28T02:26:14.9506121+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,15,S6,,15,2024-05-28T02:26:16.782198+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5e58eb74b22c130ee6e6c8c0,16,I7,,16,2024-05-28T02:26:24.8595916+00:00,Discrete Scale,2024-05-28T02:26:28.4014708+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,17,S7,,17,2024-05-28T02:26:30.5095108+00:00,Discrete Scale,2024-05-28T02:26:35.9931868+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,18,I8,,18,2024-05-28T02:26:37.860665+00:00,Discrete Scale,2024-05-28T02:26:41.2927364+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,19,S8,,19,2024-05-28T02:26:43.0857552+00:00,Discrete Scale,2024-05-28T02:26:47.7741275+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,20,I9,,20,2024-05-28T02:26:49.4301993+00:00,Discrete Scale,2024-05-28T02:26:54.4228744+00:00,,3.0,  ,,,
5e58eb74b22c130ee6e6c8c0,21,S9,,21,2024-05-28T02:26:56.0372754+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5e58eb74b22c130ee6e6c8c0,22,I10,,22,2024-05-28T02:27:00.7392508+00:00,Discrete Scale,2024-05-28T02:27:06.4562032+00:00,,4.0,  ,,,
5e58eb74b22c130ee6e6c8c0,23,S10,,23,2024-05-28T02:27:12.0554555+00:00,Discrete Scale,2024-05-28T02:27:15.8299863+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,24,I11,,24,2024-05-28T02:27:18.0266468+00:00,Discrete Scale,2024-05-28T02:27:21.3240382+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,25,S11,,25,2024-05-28T02:27:22.6134429+00:00,Discrete Scale,2024-05-28T02:27:26.2144055+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,26,I12,,26,2024-05-28T02:27:27.9463699+00:00,Discrete Scale,2024-05-28T02:27:31.2428863+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,27,S12,,27,2024-05-28T02:27:34.180525+00:00,Discrete Scale,2024-05-28T02:27:36.9110912+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,28,I13,,28,2024-05-28T02:27:38.2924037+00:00,Discrete Scale,2024-05-28T02:27:42.1435617+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,29,S13,,29,2024-05-28T02:27:44.0281612+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5e58eb74b22c130ee6e6c8c0,30,I14,,30,2024-05-28T02:27:47.0878279+00:00,Discrete Scale,2024-05-28T02:27:51.4070411+00:00,,5.0,Very Important,,,
5e58eb74b22c130ee6e6c8c0,31,S14,,31,2024-05-28T02:27:53.7371194+00:00,Discrete Scale,2024-05-28T02:28:02.1652823+00:00,,5.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,32,Overall,,32,2024-05-28T02:28:03.2776548+00:00,Discrete Scale,2024-05-28T02:28:06.2596707+00:00,,4.0,Very Satisfied,,,
5e58eb74b22c130ee6e6c8c0,34,Ease,,34,2024-05-28T02:28:15.7605085+00:00,Discrete Scale,2024-05-28T02:28:39.5283653+00:00,,8.0,9,,,
5e58eb74b22c130ee6e6c8c0,35,Meaningfulness,,35,2024-05-28T02:28:40.8432816+00:00,Discrete Scale,2024-05-28T02:28:48.8955515+00:00,,7.0,8,,,
5e58eb74b22c130ee6e6c8c0,37,Device,,37,2024-05-28T02:28:55.499825+00:00,Choose One,2024-05-28T02:28:57.6811164+00:00,,,,Mobile phone,1.0,
5e58eb74b22c130ee6e6c8c0,38,Free text,,38,2024-05-28T02:29:00.008915+00:00,Free Text,2024-05-28T02:29:17.7189808+00:00,,,,,,No problems. 
5e58eb74b22c130ee6e6c8c0,39,Time,,39,2024-05-28T02:29:21.3007646+00:00,Choose One,2024-05-28T02:29:24.8398674+00:00,,,,Within the last 7 days,0.0,
5e58eb74b22c130ee6e6c8c0,40,Frequency,,40,2024-05-28T02:29:28.5758947+00:00,Choose One,2024-05-28T02:29:31.3947307+00:00,,,,More than six times a year,3.0,
5e58eb74b22c130ee6e6c8c0,41,Propose,,41,2024-05-28T02:29:35.3365259+00:00,Choose One,2024-05-28T02:29:40.5471095+00:00,,,,Leisure /Eating out /Non-essential shopping ,4.0,
5e58eb74b22c130ee6e6c8c0,42,Gender,,42,2024-05-28T02:29:47.9284164+00:00,Choose One,2024-05-28T02:29:49.3638097+00:00,,,,Female,1.0,
5e58eb74b22c130ee6e6c8c0,43,Age,,43,2024-05-28T02:29:50.2689558+00:00,Choose One,2024-05-28T02:29:53.1114359+00:00,,,,55-64 years,4.0,
6651e2bc710b7fc4ce02f410,1,Intro,Rail User Survey (5-point) ,1,2024-05-28T04:04:00.2949136+00:00,Confirmation,2024-05-28T04:04:13.0662706+00:00,True,,,,,
6651e2bc710b7fc4ce02f410,4,I1,,4,2024-05-28T04:04:24.4991275+00:00,Discrete Scale,2024-05-28T04:04:33.6765601+00:00,,4.0, ,,,
6651e2bc710b7fc4ce02f410,5,S1,,5,2024-05-28T04:04:34.9133039+00:00,Discrete Scale,2024-05-28T04:04:49.9080359+00:00,,2.0, ,,,
6651e2bc710b7fc4ce02f410,6,I2,,6,2024-05-28T04:04:58.046921+00:00,Discrete Scale,2024-05-28T04:05:05.2114593+00:00,,4.0, ,,,
6651e2bc710b7fc4ce02f410,7,S2,,7,2024-05-28T04:05:06.3731914+00:00,Discrete Scale,2024-05-28T04:05:16.7387421+00:00,,1.0,Not Satisfied,,,
6651e2bc710b7fc4ce02f410,8,I3,,8,2024-05-28T04:05:17.9035663+00:00,Discrete Scale,2024-05-28T04:05:24.0308859+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,9,S3,,9,2024-05-28T04:05:25.0896966+00:00,Discrete Scale,2024-05-28T04:05:27.5484777+00:00,,3.0,  ,,,
6651e2bc710b7fc4ce02f410,10,I4,,10,2024-05-28T04:05:28.5549224+00:00,Discrete Scale,2024-05-28T04:05:31.7552459+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,11,S4,,11,2024-05-28T04:05:32.6126312+00:00,Discrete Scale,2024-05-28T04:05:34.9978476+00:00,,1.0,Not Satisfied,,,
6651e2bc710b7fc4ce02f410,12,I5,,12,2024-05-28T04:05:36.0630576+00:00,Discrete Scale,2024-05-28T04:05:39.7418143+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,13,S5,,13,2024-05-28T04:05:40.6980064+00:00,Discrete Scale,2024-05-28T04:05:42.2769828+00:00,,1.0,Not Satisfied,,,
6651e2bc710b7fc4ce02f410,14,I6,,14,2024-05-28T04:05:43.2983862+00:00,Discrete Scale,2024-05-28T04:05:46.3698454+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,15,S6,,15,2024-05-28T04:05:47.1876098+00:00,Discrete Scale,2024-05-28T04:05:49.3774903+00:00,,1.0,Not Satisfied,,,
6651e2bc710b7fc4ce02f410,16,I7,,16,2024-05-28T04:05:50.3783781+00:00,Discrete Scale,2024-05-28T04:05:53.8577551+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,17,S7,,17,2024-05-28T04:05:54.7426784+00:00,Discrete Scale,2024-05-28T04:05:56.4537941+00:00,,5.0,Very Satisfied,,,
6651e2bc710b7fc4ce02f410,18,I8,,18,2024-05-28T04:05:57.4294785+00:00,Discrete Scale,2024-05-28T04:06:00.6502562+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,19,S8,,19,2024-05-28T04:06:01.390101+00:00,Discrete Scale,2024-05-28T04:06:02.4009923+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,20,I9,,20,2024-05-28T04:06:03.5951509+00:00,Discrete Scale,2024-05-28T04:06:07.02209+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,21,S9,,21,2024-05-28T04:06:07.8763352+00:00,Discrete Scale,2024-05-28T04:06:09.4620866+00:00,,3.0,  ,,,
6651e2bc710b7fc4ce02f410,22,I10,,22,2024-05-28T04:06:10.3241092+00:00,Discrete Scale,2024-05-28T04:06:14.7952717+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,23,S10,,23,2024-05-28T04:06:15.7708623+00:00,Discrete Scale,2024-05-28T04:06:16.9272165+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,24,I11,,24,2024-05-28T04:06:17.6450803+00:00,Discrete Scale,2024-05-28T04:06:20.8881792+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,25,S11,,25,2024-05-28T04:06:21.7114676+00:00,Discrete Scale,2024-05-28T04:06:22.5265795+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,26,I12,,26,2024-05-28T04:06:23.2447029+00:00,Discrete Scale,2024-05-28T04:06:26.41002+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,27,S12,,27,2024-05-28T04:06:27.2415701+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
6651e2bc710b7fc4ce02f410,28,I13,,28,2024-05-28T04:06:29.5863672+00:00,Discrete Scale,2024-05-28T04:06:33.1285512+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,29,S13,,29,2024-05-28T04:06:34.0006454+00:00,Discrete Scale,2024-05-28T04:06:38.3152653+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,30,I14,,30,2024-05-28T04:06:39.7588482+00:00,Discrete Scale,2024-05-28T04:06:45.7454726+00:00,,5.0,Very Important,,,
6651e2bc710b7fc4ce02f410,31,S14,,31,2024-05-28T04:06:46.5236372+00:00,Discrete Scale,2024-05-28T04:06:48.971766+00:00,,4.0,  ,,,
6651e2bc710b7fc4ce02f410,32,Overall,,32,2024-05-28T04:06:49.8736245+00:00,Discrete Scale,2024-05-28T04:06:55.1347123+00:00,,0.0,Not Satisfied,,,
6651e2bc710b7fc4ce02f410,34,Ease,,34,2024-05-28T04:07:00.4737956+00:00,Discrete Scale,2024-05-28T04:07:22.6718562+00:00,,7.0,8,,,
6651e2bc710b7fc4ce02f410,35,Meaningfulness,,35,2024-05-28T04:07:23.5490051+00:00,Discrete Scale,2024-05-28T04:07:31.024009+00:00,,7.0,8,,,
6651e2bc710b7fc4ce02f410,37,Device,,37,2024-05-28T04:07:33.8935413+00:00,Choose One,2024-05-28T04:07:37.1892306+00:00,,,,Mobile phone,1.0,
6651e2bc710b7fc4ce02f410,38,Free text,,38,2024-05-28T04:07:38.374378+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
6651e2bc710b7fc4ce02f410,39,Time,,39,2024-05-28T04:07:45.2560666+00:00,Choose One,2024-05-28T04:07:48.6383859+00:00,,,,Within the last 7 days,0.0,
6651e2bc710b7fc4ce02f410,40,Frequency,,40,2024-05-28T04:07:49.7147171+00:00,Choose One,2024-05-28T04:07:54.0801686+00:00,,,,Monthly,2.0,
6651e2bc710b7fc4ce02f410,41,Propose,,41,2024-05-28T04:07:54.1812963+00:00,Choose One,2024-05-28T04:07:58.9697663+00:00,,,,Friends / Family,2.0,
6651e2bc710b7fc4ce02f410,42,Gender,,42,2024-05-28T04:07:59.919921+00:00,Choose One,2024-05-28T04:08:01.7111557+00:00,,,,Female,1.0,
6651e2bc710b7fc4ce02f410,43,Age,,43,2024-05-28T04:08:02.5619271+00:00,Choose One,2024-05-28T04:08:05.2420255+00:00,,,,55-64 years,4.0,
63d53b38b9e515c80720bb76,1,Intro,Rail User Survey (5-point) ,1,2024-05-28T04:24:52.7063748+00:00,Confirmation,2024-05-28T04:24:58.1480949+00:00,True,,,,,
63d53b38b9e515c80720bb76,4,I1,,4,2024-05-28T04:25:21.5554345+00:00,Discrete Scale,2024-05-28T04:25:24.7074207+00:00,,4.0, ,,,
63d53b38b9e515c80720bb76,5,S1,,5,2024-05-28T04:25:25.7620018+00:00,Discrete Scale,2024-05-28T04:25:29.8126397+00:00,,4.0, ,,,
63d53b38b9e515c80720bb76,6,I2,,6,2024-05-28T04:25:30.5861365+00:00,Discrete Scale,2024-05-28T04:25:32.9601732+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,7,S2,,7,2024-05-28T04:25:34.0445714+00:00,Discrete Scale,2024-05-28T04:25:37.4087122+00:00,,2.0, ,,,
63d53b38b9e515c80720bb76,8,I3,,8,2024-05-28T04:25:38.1932751+00:00,Discrete Scale,2024-05-28T04:26:17.8267514+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,9,S3,,9,2024-05-28T04:26:19.1372924+00:00,Discrete Scale,2024-05-28T04:26:21.0017294+00:00,,2.0,  ,,,
63d53b38b9e515c80720bb76,10,I4,,10,2024-05-28T04:26:22.0215704+00:00,Discrete Scale,2024-05-28T04:26:24.1478581+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,11,S4,,11,2024-05-28T04:26:24.9125447+00:00,Discrete Scale,2024-05-28T04:26:25.5776487+00:00,,3.0,  ,,,
63d53b38b9e515c80720bb76,12,I5,,12,2024-05-28T04:26:26.2879671+00:00,Discrete Scale,2024-05-28T04:26:27.8509565+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,13,S5,,13,2024-05-28T04:26:28.6950574+00:00,Discrete Scale,2024-05-28T04:26:30.705732+00:00,,3.0,  ,,,
63d53b38b9e515c80720bb76,14,I6,,14,2024-05-28T04:26:31.5419388+00:00,Discrete Scale,2024-05-28T04:26:33.1088332+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,15,S6,,15,2024-05-28T04:26:33.8698433+00:00,Discrete Scale,2024-05-28T04:26:34.8921711+00:00,,2.0,  ,,,
63d53b38b9e515c80720bb76,16,I7,,16,2024-05-28T04:26:36.1813993+00:00,Discrete Scale,2024-05-28T04:26:37.8792262+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,17,S7,,17,2024-05-28T04:26:38.6982972+00:00,Discrete Scale,2024-05-28T04:26:39.3152087+00:00,,1.0,Not Satisfied,,,
63d53b38b9e515c80720bb76,18,I8,,18,2024-05-28T04:26:40.238126+00:00,Discrete Scale,2024-05-28T04:26:41.6982335+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,19,S8,,19,2024-05-28T04:26:42.5670694+00:00,Discrete Scale,2024-05-28T04:26:44.1160344+00:00,,1.0,Not Satisfied,,,
63d53b38b9e515c80720bb76,20,I9,,20,2024-05-28T04:26:45.6387012+00:00,Discrete Scale,2024-05-28T04:26:47.0253294+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,21,S9,,21,2024-05-28T04:26:47.8478399+00:00,Discrete Scale,2024-05-28T04:26:48.8421937+00:00,,1.0,Not Satisfied,,,
63d53b38b9e515c80720bb76,22,I10,,22,2024-05-28T04:26:49.7466747+00:00,Discrete Scale,2024-05-28T04:26:51.5351668+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,23,S10,,23,2024-05-28T04:26:52.471419+00:00,Discrete Scale,2024-05-28T04:26:53.2932391+00:00,,1.0,Not Satisfied,,,
63d53b38b9e515c80720bb76,24,I11,,24,2024-05-28T04:26:54.0797604+00:00,Discrete Scale,2024-05-28T04:26:57.416433+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,25,S11,,25,2024-05-28T04:26:58.0763851+00:00,Discrete Scale,2024-05-28T04:26:58.9447209+00:00,,2.0,  ,,,
63d53b38b9e515c80720bb76,26,I12,,26,2024-05-28T04:26:59.8265752+00:00,Discrete Scale,2024-05-28T04:27:01.0676618+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,27,S12,,27,2024-05-28T04:27:01.7101327+00:00,Discrete Scale,2024-05-28T04:27:02.4674255+00:00,,4.0,  ,,,
63d53b38b9e515c80720bb76,28,I13,,28,2024-05-28T04:27:03.2599218+00:00,Discrete Scale,2024-05-28T04:27:04.4688582+00:00,,5.0,Very Important,,,
63d53b38b9e515c80720bb76,29,S13,,29,2024-05-28T04:27:05.1909876+00:00,Discrete Scale,2024-05-28T04:27:05.8652561+00:00,,1.0,Not Satisfied,,,
63d53b38b9e515c80720bb76,30,I14,,30,2024-05-28T04:27:06.6899965+00:00,Discrete Scale,2024-05-28T04:27:08.6038716+00:00,,4.0,  ,,,
63d53b38b9e515c80720bb76,31,S14,,31,2024-05-28T04:27:09.6911687+00:00,Discrete Scale,2024-05-28T04:27:11.2288262+00:00,,3.0,  ,,,
63d53b38b9e515c80720bb76,32,Overall,,32,2024-05-28T04:27:12.0094491+00:00,Discrete Scale,2024-05-28T04:27:14.2698074+00:00,,1.0,  ,,,
63d53b38b9e515c80720bb76,34,Ease,,34,2024-05-28T04:27:18.7610652+00:00,Discrete Scale,2024-05-28T04:27:21.4375675+00:00,,8.0,9,,,
63d53b38b9e515c80720bb76,35,Meaningfulness,,35,2024-05-28T04:27:22.1394155+00:00,Discrete Scale,2024-05-28T04:27:24.577269+00:00,,8.0,9,,,
63d53b38b9e515c80720bb76,37,Device,,37,2024-05-28T04:27:26.9652351+00:00,Choose One,2024-05-28T04:27:28.819644+00:00,,,,Desktop,0.0,
63d53b38b9e515c80720bb76,38,Free text,,38,2024-05-28T04:27:29.6972474+00:00,Free Text,2024-05-28T04:27:35.8374132+00:00,,,,,,
63d53b38b9e515c80720bb76,39,Time,,39,2024-05-28T04:27:37.0061463+00:00,Choose One,2024-05-28T04:27:38.8592193+00:00,,,,Within the last 7 days,0.0,
63d53b38b9e515c80720bb76,40,Frequency,,40,2024-05-28T04:27:39.9510076+00:00,Choose One,2024-05-28T04:27:42.315058+00:00,,,,Monthly,2.0,
63d53b38b9e515c80720bb76,41,Propose,,41,2024-05-28T04:27:43.1010163+00:00,Choose One,2024-05-28T04:27:45.8878961+00:00,,,,Friends / Family,2.0,
63d53b38b9e515c80720bb76,42,Gender,,42,2024-05-28T04:27:46.7421018+00:00,Choose One,2024-05-28T04:27:47.9567279+00:00,,,,Male,0.0,
63d53b38b9e515c80720bb76,43,Age,,43,2024-05-28T04:27:48.7501685+00:00,Choose One,2024-05-28T04:27:49.8489948+00:00,,,,25-34 years,1.0,
5a6b78840384310001945b47,1,Intro,Rail User Survey (5-point) ,1,2024-05-28T05:06:21.5788789+00:00,Confirmation,2024-05-28T05:06:59.370754+00:00,True,,,,,
5a6b78840384310001945b47,4,I1,,4,2024-05-28T05:07:12.814979+00:00,Discrete Scale,2024-05-28T05:07:15.7503158+00:00,,4.0, ,,,
5a6b78840384310001945b47,5,S1,,5,2024-05-28T05:07:18.9290213+00:00,Discrete Scale,2024-05-28T05:07:21.4507091+00:00,,4.0, ,,,
5a6b78840384310001945b47,6,I2,,6,2024-05-28T05:07:22.3495858+00:00,Discrete Scale,2024-05-28T05:07:25.910729+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,7,S2,,7,2024-05-28T05:07:27.0055011+00:00,Discrete Scale,2024-05-28T05:07:31.9303832+00:00,,2.0, ,,,
5a6b78840384310001945b47,8,I3,,8,2024-05-28T05:07:32.7612592+00:00,Discrete Scale,2024-05-28T05:07:35.9901392+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,9,S3,,9,2024-05-28T05:07:36.7402011+00:00,Discrete Scale,2024-05-28T05:07:41.5102176+00:00,,3.0,  ,,,
5a6b78840384310001945b47,10,I4,,10,2024-05-28T05:07:42.3899346+00:00,Discrete Scale,2024-05-28T05:07:45.7586629+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,11,S4,,11,2024-05-28T05:07:46.7708493+00:00,Discrete Scale,2024-05-28T05:07:49.5986906+00:00,,3.0,  ,,,
5a6b78840384310001945b47,12,I5,,12,2024-05-28T05:07:50.4382467+00:00,Discrete Scale,2024-05-28T05:07:53.3109775+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,13,S5,,13,2024-05-28T05:07:54.1302683+00:00,Discrete Scale,2024-05-28T05:07:55.0784252+00:00,,3.0,  ,,,
5a6b78840384310001945b47,14,I6,,14,2024-05-28T05:07:56.3654864+00:00,Discrete Scale,2024-05-28T05:07:59.0905048+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,15,S6,,15,2024-05-28T05:08:00.062456+00:00,Discrete Scale,2024-05-28T05:08:00.9910817+00:00,,2.0,  ,,,
5a6b78840384310001945b47,16,I7,,16,2024-05-28T05:08:01.8106951+00:00,Discrete Scale,2024-05-28T05:08:04.6715983+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,17,S7,,17,2024-05-28T05:08:05.511966+00:00,Discrete Scale,2024-05-28T05:08:06.8704759+00:00,,2.0,  ,,,
5a6b78840384310001945b47,18,I8,,18,2024-05-28T05:08:07.7910759+00:00,Discrete Scale,2024-05-28T05:08:10.8315783+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,19,S8,,19,2024-05-28T05:08:11.6725922+00:00,Discrete Scale,2024-05-28T05:08:13.6505373+00:00,,2.0,  ,,,
5a6b78840384310001945b47,20,I9,,20,2024-05-28T05:08:14.4519083+00:00,Discrete Scale,2024-05-28T05:08:16.2713496+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,21,S9,,21,2024-05-28T05:08:17.1315994+00:00,Discrete Scale,2024-05-28T05:08:18.2310242+00:00,,3.0,  ,,,
5a6b78840384310001945b47,22,I10,,22,2024-05-28T05:08:18.8305788+00:00,Discrete Scale,2024-05-28T05:08:21.1310981+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,23,S10,,23,2024-05-28T05:08:21.9183789+00:00,Discrete Scale,2024-05-28T05:08:22.7721024+00:00,,3.0,  ,,,
5a6b78840384310001945b47,24,I11,,24,2024-05-28T05:08:23.3672962+00:00,Discrete Scale,2024-05-28T05:08:26.1516008+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,25,S11,,25,2024-05-28T05:08:27.0916392+00:00,Discrete Scale,2024-05-28T05:08:28.1508158+00:00,,3.0,  ,,,
5a6b78840384310001945b47,26,I12,,26,2024-05-28T05:08:28.9317347+00:00,Discrete Scale,2024-05-28T05:08:31.9324235+00:00,,4.0,  ,,,
5a6b78840384310001945b47,27,S12,,27,2024-05-28T05:08:32.8919557+00:00,Discrete Scale,2024-05-28T05:08:34.1521697+00:00,,3.0,  ,,,
5a6b78840384310001945b47,28,I13,,28,2024-05-28T05:08:34.7714256+00:00,Discrete Scale,2024-05-28T05:08:36.6318576+00:00,,5.0,Very Important,,,
5a6b78840384310001945b47,29,S13,,29,2024-05-28T05:08:37.8047391+00:00,Discrete Scale,2024-05-28T05:08:38.7124281+00:00,,2.0,  ,,,
5a6b78840384310001945b47,30,I14,,30,2024-05-28T05:08:39.3102583+00:00,Discrete Scale,2024-05-28T05:08:44.9525141+00:00,,3.0,  ,,,
5a6b78840384310001945b47,31,S14,,31,2024-05-28T05:08:46.0202571+00:00,Discrete Scale,2024-05-28T05:08:47.7529036+00:00,,3.0,  ,,,
5a6b78840384310001945b47,32,Overall,,32,2024-05-28T05:08:48.4911672+00:00,Discrete Scale,2024-05-28T05:08:52.0722066+00:00,,2.0,  ,,,
5a6b78840384310001945b47,34,Ease,,34,2024-05-28T05:08:57.3314515+00:00,Discrete Scale,2024-05-28T05:09:06.7727891+00:00,,8.0,9,,,
5a6b78840384310001945b47,35,Meaningfulness,,35,2024-05-28T05:09:07.7514729+00:00,Discrete Scale,2024-05-28T05:09:12.0720556+00:00,,7.0,8,,,
5a6b78840384310001945b47,37,Device,,37,2024-05-28T05:09:17.7011763+00:00,Choose One,2024-05-28T05:09:19.839517+00:00,,,,Mobile phone,1.0,
5a6b78840384310001945b47,38,Free text,,38,2024-05-28T05:09:20.9193214+00:00,Free Text,2024-05-28T05:09:42.51803+00:00,,,,,,No issues at all.
5a6b78840384310001945b47,39,Time,,39,2024-05-28T05:09:42.6079108+00:00,Choose One,2024-05-28T05:09:44.4092634+00:00,,,,Within the last 7 days,0.0,
5a6b78840384310001945b47,40,Frequency,,40,2024-05-28T05:09:45.3084073+00:00,Choose One,2024-05-28T05:09:47.0477889+00:00,,,,Weekly,1.0,
5a6b78840384310001945b47,41,Propose,,41,2024-05-28T05:09:47.867957+00:00,Choose One,2024-05-28T05:09:49.8479515+00:00,,,,Friends / Family,2.0,
5a6b78840384310001945b47,42,Gender,,42,2024-05-28T05:09:51.6287031+00:00,Choose One,2024-05-28T05:09:52.9095132+00:00,,,,Female,1.0,
5a6b78840384310001945b47,43,Age,,43,2024-05-28T05:09:53.7368175+00:00,Choose One,2024-05-28T05:09:55.1717339+00:00,,,,45-54 years,3.0,
63d405a83ba700cc5bb12e9c,1,Intro,Rail User Survey (5-point) ,1,2024-05-28T05:07:15.3545014+00:00,Confirmation,2024-05-28T05:07:25.6833498+00:00,True,,,,,
63d405a83ba700cc5bb12e9c,4,I1,,4,2024-05-28T05:07:46.7482197+00:00,Discrete Scale,2024-05-28T05:07:55.4419084+00:00,,5.0, Very Important,,,
63d405a83ba700cc5bb12e9c,5,S1,,5,2024-05-28T05:07:57.266805+00:00,Discrete Scale,2024-05-28T05:08:05.0162006+00:00,,5.0,Very Satisfied,,,
63d405a83ba700cc5bb12e9c,6,I2,,6,2024-05-28T05:08:06.679916+00:00,Discrete Scale,2024-05-28T05:08:14.4825518+00:00,,4.0, ,,,
63d405a83ba700cc5bb12e9c,7,S2,,7,2024-05-28T05:08:15.5601828+00:00,Discrete Scale,2024-05-28T05:08:25.5216836+00:00,,4.0, ,,,
63d405a83ba700cc5bb12e9c,8,I3,,8,2024-05-28T05:08:26.7014329+00:00,Discrete Scale,2024-05-28T05:08:33.1221652+00:00,,3.0,  ,,,
